name,place,found_time,image,source,source_site,source_url,remark
Asus筆電,永康站，車上,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135110,""
布提袋(保溫瓶),嘉義站，車上,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135111,""
黑色包包(現金若干˙證件),高雄站，車上,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135112,""
現金若干,嘉義站，嘉義站,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135113,""
黑色ASUS手機,善化站，車上,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135114,""
紅色SONY手機,斗南站，車上,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135115,""
粉紅框眼鏡,新竹站，車上,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135116,""
黑長夾(現金若干˙悠遊卡˙電話卡),斗六站，車上,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135117,""
黑背包,斗六站，車上,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135118,""
黑色包包,新竹站，車上,2014/08/19,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135119,""
黑色手機,彰化站，車上,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135120,紅米智慧型
悠遊卡,嘉義站，嘉義站,2014/08/21,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135121,""
灰色旅行箱,臺南站，車上,2014/08/22,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135122,""
現金若干,嘉義站，嘉義站,2014/08/22,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135123,""
白色三星手機,嘉義站，車上,2014/08/22,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135124,""
銀色安全帽,新營站，車上,2014/08/22,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135125,""
藍色摺傘,嘉義站，車上,2014/08/22,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135126,""
桃紅色袋子(鐵架),嘉義站，車上,2014/08/22,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135127,""
眼鏡,嘉義站，車上,2014/08/22,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135128,""
月餅禮盒,嘉義站，車上,2014/08/22,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135129,""
透明塑袋(零食˙牽繩),鳳山站，車上,2014/08/23,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135130,""
提袋(聖經˙藍色外套),高雄站，嘉義站,2014/08/23,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135131,""
黑色提袋,嘉義站，車上,2014/08/23,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135132,""
黑色皮夾(證件),嘉義站，嘉義站,2014/08/23,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135133,""
白色htc手機,隆田站，車上,2014/08/23,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135134,""
黑色iphone,嘉義站，車上,2014/08/23,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135135,""
學生證(高雄大學吳姝誼),嘉義站，車上,2014/08/23,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135136,""
藍黃童帽,彰化站，車上,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135137,""
帽子,新左營站，車上,2014/08/24,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135138,白色
兒童帽子,新營站，車上,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135139,""
咖啡色皮夾(現金若干),彰化站，車上,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135140,""
黑色MP3,嘉義站，嘉義站,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135141,""
白色手提袋(布袋戲偶物品),臺南站，車上,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135142,""
黑色手機,桃園站，桃園站,2014/08/19,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135143,智慧型
手提袋,桃園站，桃園站,2014/08/19,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135144,橘色.黑色各一 鄒南 岑先生
紫色格子折傘,臺北站，臺北站,2014/08/20,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135145,""
灰白色束袋,桃園站，桃園站,2014/08/20,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135146,內裝分裝好的藥品
皮夾,桃園站，桃園站,2014/08/20,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135147,咖啡色皮夾.愛心卡內無現金
手機,桃園站，桃園站,2014/08/20,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135148,白色蘋果手機
悠遊卡,桃園站，桃園站,2014/08/21,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135149,選手證吳于瑄一張
皮夾,桃園站，桃園站,2014/08/21,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135150,黑色.證件.內無現金
雨傘,桃園站，桃園站,2014/08/22,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135151,豹紋長傘一支
背包,桃園站，桃園站,2014/08/22,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135152,藍色背包一只(衣服)
草藥,桃園站，桃園站,2014/08/22,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135153,""
黑灰色包包,臺北站，臺北站,2014/08/23,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135154,失主黃秀婷
現金,桃園站，桃園站,2014/08/23,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135155,""
皮夾,竹南站，竹南站,2014/08/24,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135156,咖啡(駕照.健保卡.現金)
牛皮黑色皮夾,桃園站，桃園站,2014/08/24,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135157,許泓堉證件
國泰世華信用卡,桃園站，桃園站,2014/08/24,"",桃園縣桃園市武陵里中正路1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135158,橘色NBA圖樣
ipod,新左營站，車上,2014/08/25,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135159,""
"背包:雜務,零錢包(現金若干)",高雄站，車上,2014/08/24,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135160,""
皮夾:證件 現金若干,高雄站，車上,2014/08/24,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135161,""
背包:證件 雜物 現金若干,嘉義站，車上,2014/08/24,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135162,""
安全帽,高雄站，車上,2014/08/24,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135163,""
安全帽,高雄站，車上,2014/08/24,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135164,""
紙長筒:箭,臺中站，車上,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135165,""
現金若干,高雄站，高雄站,2014/08/24,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135166,""
悠遊卡,高雄站，高雄站,2014/08/24,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135167,""
鑰匙,高雄站，高雄站,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135168,""
黑背包,臺南站，車上,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135169,""
紙袋(衣服),竹南站，車上,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135170,""
黑色錢包(現金若干˙香菸),嘉義站，車上,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135171,""
藍色瑜珈墊,新竹站，車上,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135172,""
手機,花蓮站，車上,2014/08/24,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135173,""
NIKE黑色背包,嘉義站，車上,2014/08/24,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135174,""
水壺,花蓮站，車上,2014/08/24,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135175,""
黑色包包(衣服),臺中站，車上,2014/08/25,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135176,""
紫色透明塑袋(棉花),斗六站，車上,2014/08/25,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135177,""
食品,花蓮站，車上,2014/08/24,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135178,""
手提袋,花蓮站，車上,2014/08/24,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135179,""
喜餅,花蓮站，車上,2014/08/23,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135180,""
手機,花蓮站，車上,2014/08/24,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135181,""
筆袋,花蓮站，車上,2014/08/25,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135182,""
軍鞋,花蓮站，花蓮站,2014/08/25,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135183,""
相機,花蓮站，車上,2014/08/25,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135184,""
行李包,花蓮站，車上,2014/08/25,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135185,""
扇子,新左營站，車上,2014/08/25,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135186,""
麻糬2盒,臺北站，車上,2014/08/25,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135187,""
行李箱,臺中站，臺中站,2014/08/24,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135188,咖啡色
安全帽鏡片,臺中站，車上,2014/08/24,"",新北市板橋區縣民大道二段7號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135189,""
學生悠遊卡(有卡套),南港站，南港站,2014/08/25,"",臺北市南港區南港路1段313號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135190,""
帽子(迷彩),南港站，南港站,2014/08/26,"",臺北市南港區南港路1段313號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135191,""
安全帽,臺南站，車上,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135192,""
衣服一件,高雄站，車上,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135193,""
手機,高雄站，車上,2014/08/22,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135194,""
"",高雄站，車上,2014/08/23,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135195,""
錢包:證件,高雄站，車上,2014/08/23,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135196,""
"資料,手機.SIM卡.印章",新營站，車上,2014/08/23,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135197,""
眼鏡盒:眼鏡,高雄站，車上,2014/08/24,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135198,""
信用卡1張,斗六站，斗六站,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135199,""
帽子,高雄站，車上,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135200,""
圓帽,高雄站，車上,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135201,""
"塑袋:布鞋,襪子",嘉義站，車上,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135202,""
"手提袋:衣物,水壺",臺南站，車上,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135203,""
零錢包,臺南站，車上,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135204,""
長傘,高雄站，車上,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135205,""
塑袋:靠枕,高雄站，車上,2014/08/26,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135206,""
塑袋:內褲,高雄站，車上,2014/08/26,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135207,""
學生一卡通,高雄站，高雄站,2014/08/26,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135208,""
ipad,高雄站，車上,2014/08/22,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135209,""
手提袋,臺北站，車上,2014/08/26,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135210,白色
身份證,臺東站，高雄站,2014/08/25,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135211,""
"兒童背包:童手錶,玩具,童書",高雄站，高雄站,2014/08/26,"",高雄市三民區建國二路318號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135212,""
淺綠白點袋子(藥˙衣服),善化站，車上,2014/08/25,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135213,""
玩偶,嘉義站，車上,2014/08/25,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135214,""
水果禮盒,嘉義站，車上,2014/08/25,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135215,""
手錶,嘉義站，嘉義站,2014/08/25,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135216,""
黑色三星直立手機,彰化站，車上,2014/08/26,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135217,""
獎狀(鄭文淳),臺中站，車上,2014/08/25,"",嘉義市中山路528號(含前、後站),台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135218,""
手提袋,鶯歌站，車上,2014/07/29,"",新北市鶯歌區東鶯里文化路68-1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135219,綠色
紅色塑膠帶,鶯歌站，車上,2014/07/29,"",新北市鶯歌區東鶯里文化路68-1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135220,內含蘋果
白色袋子,鶯歌站，車上,2014/08/10,"",新北市鶯歌區東鶯里文化路68-1號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135221,"大餅,衣服"
黑木耳飲品,岡山站，岡山站,2014/08/26,"",高雄市岡山區岡燕路111號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135222,一箱
購物袋,臺南站，車上,2014/08/26,"","",台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135223,奕順軒紙袋
安全帽,臺北站，臺北站,2014/08/23,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135224,黑色全罩式
筆電,臺北站，臺北站,2014/08/23,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135225,VAIO
塑袋(梅子),臺北站，臺北站,2014/08/23,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135226,梅子兩包
手機,臺北站，臺北站,2014/08/24,"",臺北市中正區黎明里北平西路3號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135227,白色三星，黑皮套
鞋,花蓮站，車上,2014/08/24,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135228,""
背包,花蓮站，花蓮站,2014/08/26,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135229,""
包包(LV),花蓮站，車上,2014/08/25,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135230,""
皮夾,花蓮站，花蓮站,2014/08/25,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135231,""
平板電腦,花蓮站，車上,2014/08/26,"",花蓮市國聯一路100號,台鐵,http://www.railway.gov.tw/tw/lost_Detail.aspx?SN=135232,""
